id,group,input,target_lufs,ceiling_dbtp,receipt_lufs,ind_lufs,ff_I,receipt_tp,ind_tp,ff_Peak,receipt_lra,ind_lra,A1_tp_excess_db,A2_lufs_err,A3_lufs_diff,A3_tp_diff,A3_lra_diff,crest_db,psr_db,p95_p10_db,corr,side_mid_db,length_delta_frames,lag_samples,max_abs_diff_vs_ref,ind_sr,ind_subtype,ind_finite,clipped_run_fraction,repeat_identical,checks,src_lufs,src_tp,src_lra,sha256,error
T_pink_-20_60s_loud,tones,audit-output/synthetic/pink_-20_60s.wav,,-1.0,-7.400863170623779,-7.4008632264815555,-7.4,-1.103608250617981,-1.0149670051333413,-0.7,0.07401333749294281,0.077920852581145,-0.01496700513334126,,-5.5857776182222096e-08,0.0886412454846397,0.003907515088202196,10.692273291243058,6.314384127935303,0.784698642915906,0.8853830884500593,-12.160192532358389,0,4,1.1210249066352844,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-19.500703811645508,-5.636710166931152,0.09504277259111404,467acb7547978983d6a20aad7ec75d687542ad14c8447e4495f7fdefc8089d32,
T_pink_-20_60s_universal,tones,audit-output/synthetic/pink_-20_60s.wav,,-1.0,-13.503661155700684,-13.50366153850136,-13.5,-3.833500623703003,-3.828756009760632,-3.8,0.08069664984941483,0.0830602623988419,-2.828756009760632,,-3.828006764905467e-07,0.004744613942370801,0.0023636125494270743,13.775342778816622,9.60907047299524,0.9384908401116299,0.8682527163897863,-11.51545756349602,0,4,0.7407485246658325,44100,FLOAT,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-19.500703811645508,-5.636710166931152,0.09504277259111404,50b2d2cf20c8d1894b8b9d02ae16570e35443c6b76a4934173d012e55de6d6a0,
T_pink_boomy_custom,tones,audit-output/synthetic/pink_boomy.wav,,-1.0,-26.69134521484375,-26.69134543736394,-26.7,-5.354060173034668,-5.356252802392771,-5.4,0.35102659463882446,0.3338132023195399,-4.356252802392771,,-2.2252018894164394e-07,-0.0021926293581033818,-0.017213392319284537,13.132077710234919,21.011692908137185,10.238150076349738,1.0,,0,0,0.08549100160598755,44100,FLOAT,True,0.0,,['dynamic_range_low'],-28.19134521484375,-6.854060173034668,0.35102659463882446,5ec5671ea2b0564b0bcb15b154d1f46215532a0649b8937148eefd687ddd4c9f,
T_pink_boomy_loud,tones,audit-output/synthetic/pink_boomy.wav,,-1.0,-14.246724128723145,-14.24672436010208,-14.3,-2.3515396118164062,-2.3449610597013004,-2.3,0.30247828364372253,0.31112255315197856,-1.3449610597013004,,-2.31378935566795e-07,0.006578552115105829,0.00864426950825603,12.84924692451586,11.679009638860244,3.039266795336909,0.9999999999999999,,0,731,0.8775394856929779,44100,FLOAT,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-28.19134521484375,-6.854060173034668,0.35102659463882446,3f1a656984b889007b07d48c11be2c123958ae3b4afae69780ee239115cdbcb8,
T_pink_boomy_universal,tones,audit-output/synthetic/pink_boomy.wav,,-1.0,-21.980688095092773,-21.980687713691022,-22.0,-8.682865142822266,-8.67597876021238,-8.6,0.3525208830833435,0.34358476180093334,-7.675978760212381,,3.8140175107059804e-07,0.0068863826098848335,-0.00893612128241017,13.740877234225842,12.992359399830459,3.3355201806550134,1.0,,0,858,0.5667948424816132,44100,FLOAT,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-28.19134521484375,-6.854060173034668,0.35102659463882446,4b54711457d5c7e0a3fa902f88785697a542a594f76e0aa2220596d720e4e7d9,
T_pink_bright_custom,tones,audit-output/synthetic/pink_bright.wav,,-1.0,-13.60099983215332,-13.601000168574739,-13.6,-4.1884965896606445,-4.188503922146918,-4.1,0.056963853538036346,0.05884837152121847,-3.188503922146918,,-3.3642141872292086e-07,-7.332486273270433e-06,0.0018845179831821213,14.311503687616089,9.373402450886037,2.531990778688293,1.0,,0,0,0.09792453050613403,44100,FLOAT,True,0.0,,['dynamic_range_low'],-15.10099983215332,-5.688496112823486,0.056963853538036346,be75aa2051d841108f7f8b6d05dd590ab1416863d851cf79a300ea45b9ac0ec4,
T_pink_bright_loud,tones,audit-output/synthetic/pink_bright.wav,,-1.0,-5.899433612823486,-5.899433714528321,-5.9,-1.103608250617981,-0.971060270079543,-0.5,0.06437811255455017,0.07153997246871047,0.028939729920457014,,-1.0170483477622838e-07,0.13254798053843797,0.007161859914160296,10.830270409504589,4.854019518998392,0.42927040504755176,1.0,,0,4,1.089396059513092,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-15.10099983215332,-5.688496112823486,0.056963853538036346,a0c9afc3963ec0fdb5163622bcbca389962dba26a3ead4e2247fd4ecdc8ec85d,
T_pink_bright_universal,tones,audit-output/synthetic/pink_bright.wav,,-1.0,-10.064870834350586,-10.064870716482792,-10.1,-2.4647727012634277,-2.4647800306663297,-2.4,0.05233558267354965,0.05581256653632494,-1.4647800306663297,,1.1786779374745038e-07,-7.329402901934401e-06,0.0034769838627752847,13.604813036253441,7.563661704671457,0.33349822186440115,1.0,,0,4,0.9159653782844543,44100,FLOAT,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-15.10099983215332,-5.688496112823486,0.056963853538036346,17f5348bb0406860fe6af01b445bdf94f787562b83389be2c50ad45442308f60,
T_sine15k_-6_custom,tones,audit-output/synthetic/sine15k_-6.wav,,-1.0,-1.14486563205719,-1.1448656431605222,-1.2,-4.395596504211426,-4.500504039557388,-4.5,6.4331491245184225e-09,6.859848689089176e-09,-3.500504039557388,,-1.1103332253625808e-08,-0.10490753534596209,4.2669956457075386e-10,3.0126982258996398,-3.3563728928541243,7.718965022718294e-09,1.0,,0,0,0.09446948766708374,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low']",-2.6448655128479004,-5.895596504211426,4.639958195440386e-09,f7f20197588b4f45f68d3b9f8bf5efe3290008fdde7926785828343c4f9bd2d1,
T_sine15k_-6_loud,tones,audit-output/synthetic/sine15k_-6.wav,,-1.0,1.2558889389038086,1.2558889389675985,1.2,-1.1036070585250854,-1.2073059394201038,-1.2,2.886093852794147e-07,2.9555369351896843e-07,-0.20730593942010378,,6.37898622812827e-11,-0.10369888089501833,6.94430823955372e-09,2.7027188970185962,-2.4657193100462966,2.5996630244051744e-06,0.9999999999999998,,0,38,0.5047250688076019,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-2.6448655128479004,-5.895596504211426,4.639958195440386e-09,6df57299fab7fb272b7316a5f3523c929df1a4c8632fd09ae476a9aa18eefd39,
T_sine15k_-6_universal,tones,audit-output/synthetic/sine15k_-6.wav,,-1.0,1.3942151069641113,1.3942151037336101,1.4,-1.1036100387573242,-1.2129814458942443,-1.2,3.0441196940955706e-07,3.036502516096107e-07,-0.21298144589424428,,-3.230501199880109e-09,-0.10937140713692006,-7.61717799946382e-10,3.013445329144655,-2.608171657968196,2.430747604975636e-06,0.9999999999999998,,0,38,0.4614378809928894,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-2.6448655128479004,-5.895596504211426,4.639958195440386e-09,03385a41525695b95d80ea520cf2fefae8442080bbbfc59aab4d96df3c72ffc1,
T_sine19k_-6_custom,tones,audit-output/synthetic/sine19k_-6.wav,,-1.0,-1.1447968482971191,-1.1447968828822774,-1.2,-4.500055313110352,-4.500062497660585,-4.5,2.9347766439258294e-09,3.0354365687657037e-09,-3.5000624976605854,,-3.458515829279918e-08,-7.184550233851894e-06,1.0065992483987429e-10,3.0131397614288655,-3.356000120913514,3.507113710554677e-09,0.9999999999999999,,0,0,0.09447431564331055,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low']",-2.64479660987854,-6.000055313110352,2.026550038891628e-09,f80e1be8d091c23fc7b74f86398e012ea892f229a1899ed76fe520040afc6668,
T_sine19k_-6_loud,tones,audit-output/synthetic/sine19k_-6.wav,,-1.0,1.2576560974121094,1.2576561562154702,1.2,-1.1036100387573242,-1.0795974079800308,0.6,4.885763473794213e-07,4.706025089618038e-07,-0.07959740798003079,,5.880336084729265e-08,0.02401263077729343,-1.797383841761757e-08,4.0056558449851085,-2.339150074969171,2.9424697869373517e-06,0.9999999999999998,,0,-14,0.5137556791305542,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-2.64479660987854,-6.000055313110352,2.026550038891628e-09,a5e6765a43836362cc6ca0baaf554af32bf62f70cedf685d7b0ecf4599ff686f,
