id,group,input,target_lufs,ceiling_dbtp,receipt_lufs,ind_lufs,ff_I,receipt_tp,ind_tp,ff_Peak,receipt_lra,ind_lra,A1_tp_excess_db,A2_lufs_err,A3_lufs_diff,A3_tp_diff,A3_lra_diff,crest_db,psr_db,p95_p10_db,corr,side_mid_db,length_delta_frames,lag_samples,max_abs_diff_vs_ref,ind_sr,ind_subtype,ind_finite,clipped_run_fraction,repeat_identical,checks,src_lufs,src_tp,src_lra,sha256,error
M_input02_custom,main,fixtures/inputs/input02.wav,-14.0,-1.0,-15.502999305725098,-15.502999213981191,-15.5,-0.9999991059303284,-1.0060965629105971,-1.0,11.991780281066895,12.044441051516706,-0.006096562910597125,-1.502999213981191,9.174390669386412e-08,-0.006097456980268756,0.05266077044981188,16.976102153832805,8.641660393478121,17.12520898489183,0.27804502866439373,-2.44262890053226,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached']",-17.055967330932617,-0.9826304316520691,12.061389923095703,500a76263535d9c60d7db6fed07796267470193c2c68399f740fe91f0f2488cb,
M_input02_loud,main,fixtures/inputs/input02.wav,-14.0,-1.0,-13.999999046325684,-13.999999251473847,-14.0,-4.695633888244629,-4.699491254818592,-4.7,4.763460636138916,4.68336260913475,-3.699491254818592,7.485261530604248e-07,-2.051481633458252e-07,-0.0038573665739631835,-0.08009802700416557,11.44940728391785,6.880875251077396,9.940167007019838,0.3728149945293573,-3.3565929950506446,0,,,48000,PCM_24,True,0.0,,['dynamic_range_low'],-17.055967330932617,-0.9826304316520691,12.061389923095703,164a85d16c574bfb9c11f2ac702363fae460b9faa7d9feaf4019315902290c69,
M_input02_oomph,main,fixtures/inputs/input02.wav,-14.0,-1.0,-13.997833251953125,-13.997833597222607,-14.0,-3.739347219467163,-3.746255039604431,-3.7,9.626068115234375,9.583483890129953,-2.746255039604431,0.002166402777392662,-3.452694823380398e-07,-0.006907820137267873,-0.04258422510442195,12.538244943914396,6.217305965267476,16.051476725338738,0.5392636060743592,-5.185170195006915,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,3470267908d258c3e0f00a8fd0e8a6321c2e7c3e62043ab77e8b16f2f07d3914,
M_input02_punch,main,fixtures/inputs/input02.wav,-14.0,-1.0,-13.997909545898438,-13.997909200472153,-14.0,-4.436697006225586,-4.442915365540532,-4.4,6.865198135375977,6.824012882559636,-3.4429153655405322,0.002090799527847409,3.454262849089673e-07,-0.006218359314946298,-0.04118525281634078,11.801579321498295,6.4559930300540405,12.374601160029092,0.3295874233850023,-2.9345697310324868,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,296abec6eb44dd81523cd26f22e224ac4a4143c621d2f7e04de56fbeddf17110,
M_input02_spatial,main,fixtures/inputs/input02.wav,-14.0,-1.0,-13.99788761138916,-13.997887401864999,-14.0,-3.810258150100708,-3.812811513732971,-3.8,9.206033706665039,9.276402721372408,-2.812811513732971,0.00211259813500142,2.0952416157626885e-07,-0.002553363632262773,0.070369014707369,12.55348171329943,6.122551688353589,14.537160471436978,0.06684582111157998,-0.5731264646429728,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,e878f445bb1542b198cde6d22d3b14ac13d39c7673b5042f576254c8c9379018,
M_input02_tape,main,fixtures/inputs/input02.wav,-14.0,-1.0,-14.0,-13.999999897571772,-14.0,-4.111536026000977,-4.117828183346026,-4.1,8.72966194152832,8.73907867237378,-3.1178281833460257,1.024282276773647e-07,1.024282276773647e-07,-0.006292157345049176,0.009416730845460464,12.242440019680167,5.885780162414573,14.054305669556244,0.35486286481803564,-3.1737119743670634,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,bbbf6e8557cdd7ad9398c48882a7b6fb2faf38b1f47717d7443f0bc1c29e19b5,
M_input02_universal,main,fixtures/inputs/input02.wav,-14.0,-1.0,-14.0,-13.999999576831343,-14.0,-3.3794384002685547,-3.3864028327535993,-3.4,10.443704605102539,10.488647584868191,-2.3864028327535993,4.2316865744851384e-07,4.2316865744851384e-07,-0.006964432485044636,0.044942979765652424,13.028855358174177,6.020836623173366,15.658025144048905,0.22911585536367207,-1.9971578196927606,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,55e6ec5b2e07c450e9815e56f5d6b87bdfcacbc7a381a4ea1750fded5ae127b8,
M_input02_warmth,main,fixtures/inputs/input02.wav,-14.0,-1.0,-14.0,-14.000000296746224,-14.0,-4.314443588256836,-4.321710876094581,-4.3,7.132018089294434,7.199821018044961,-3.3217108760945813,-2.967462240377472e-07,-2.967462240377472e-07,-0.007267287837745329,0.06780292875052751,11.962844294769521,6.121176645062016,12.40596935307908,0.33572224225500846,-2.987367198887707,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,5bd3144ecd26566dabf571e0f571d58c8389fc8db5f22c2b94189bc864bbae2e,
M_input03_clarity,main,fixtures/inputs/input03.wav,-14.0,-1.0,-14.0,-13.999999896535073,-14.0,-4.984732151031494,-4.987244203319976,-5.0,9.685263633728027,9.715234927001164,-3.9872442033199764,1.0346492729240708e-07,1.0346492729240708e-07,-0.0025120522884822805,0.02997129327313708,10.499859614917208,6.102678355936403,16.887217431281574,-0.07195587099066075,0.6108570501675062,0,,,48000,PCM_24,True,0.0,,['export_ok'],-14.050198554992676,-0.8447906970977783,11.520766258239746,2a1dff3a463a09eafe48d5e9b8299611c75a114a4aae034a1e8c7cb1efed63a2,
M_input03_custom,main,fixtures/inputs/input03.wav,-14.0,-1.0,-14.0,-14.000000183624442,-14.0,-2.3285603523254395,-2.3318908014176998,-2.3,11.181722640991211,11.208220900885198,-1.3318908014176998,-1.836244418740307e-07,-1.836244418740307e-07,-0.0033304490922603236,0.026498259893987353,13.057209259188772,7.9150067058137275,18.80131021906744,-0.020109983410346997,0.1691924853144461,0,,,48000,PCM_24,True,0.0,,['export_ok'],-14.050198554992676,-0.8447906970977783,11.520766258239746,0505f2d9853cd3db39a70250d87ff9da68529f479a384daf21da56b57c7baec5,
