id,group,input,target_lufs,ceiling_dbtp,receipt_lufs,ind_lufs,ff_I,receipt_tp,ind_tp,ff_Peak,receipt_lra,ind_lra,A1_tp_excess_db,A2_lufs_err,A3_lufs_diff,A3_tp_diff,A3_lra_diff,crest_db,psr_db,p95_p10_db,corr,side_mid_db,length_delta_frames,lag_samples,max_abs_diff_vs_ref,ind_sr,ind_subtype,ind_finite,clipped_run_fraction,repeat_identical,checks,src_lufs,src_tp,src_lra,sha256,error
S_comp_input02_density0,compression,fixtures/inputs/input02.wav,-14.0,-1.0,-14.0,-13.999999542347242,-14.0,-2.100332260131836,-2.107971503259497,-2.1,11.552484512329102,11.599366364077678,-1.1079715032594968,4.5765275835663033e-07,4.5765275835663033e-07,-0.007639243127660844,0.04688185174857651,14.354364245622337,6.435148411537169,16.7235635324533,0.22305844048211856,-1.9429263363431357,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,9c2bd8e56506449269f8c50134bec8d13789f545b778f90e519a59f45ebeb10d,
S_comp_input02_density1,compression,fixtures/inputs/input02.wav,-14.0,-1.0,-13.999999046325684,-13.999999407964827,-14.0,-4.05596399307251,-4.062557565024931,-4.1,8.700787544250488,8.768199071883007,-3.062557565024931,5.920351728860851e-07,-3.616391435201649e-07,-0.006593571952421051,0.0674115276325189,12.287356264184982,6.106968004998953,14.129175999914372,0.24208074779348604,-2.113863000136174,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,8a07ee444c951bb5efac533f9a7b871ee500addb208fdd880a0c2c628b9f3faa,
S_comp_input02_manual,compression,fixtures/inputs/input02.wav,-14.0,-1.0,-14.0,-13.999999634576806,-14.0,-4.7788567543029785,-4.785611963040009,-4.8,8.239344596862793,8.303950495672995,-3.785611963040009,3.6542319392651734e-07,3.6542319392651734e-07,-0.006755208737030394,0.06460589881020162,11.49080295003764,5.758031693578988,13.533975552877164,0.2916211655906953,-2.5907454959188887,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,a150602b96f4661130b1ea1576c6b13c17860d69b0ddd3afd5f334c9dd659a42,
S_comp_input02_off,compression,fixtures/inputs/input02.wav,-14.0,-1.0,-14.0,-13.999999542347242,-14.0,-2.100332260131836,-2.107971503259497,-2.1,11.552484512329102,11.599366364077678,-1.1079715032594968,4.5765275835663033e-07,4.5765275835663033e-07,-0.007639243127660844,0.04688185174857651,14.354364245622337,6.435148411537169,16.7235635324533,0.22305844048211856,-1.9429263363431357,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,9c2bd8e56506449269f8c50134bec8d13789f545b778f90e519a59f45ebeb10d,
S_comp_input04_density0,compression,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-14.000000202713602,-14.0,-1.7300535440444946,-1.7300608609883432,-1.7,7.773431301116943,7.785707608572723,-0.7300608609883432,-2.0271360234858093e-07,-2.0271360234858093e-07,-7.31694384858983e-06,0.0122763074557799,14.074658944297308,10.050459804956704,26.399682280416094,0.9033867625599575,-12.944182707201835,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,0cea150fb971eea1e58ea927117e9e8f10dcdddefd6646d7257c578948b56521,
S_comp_input04_density1,compression,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-13.999999575232126,-14.0,-2.666635036468506,-2.6666423528546517,-2.7,6.821136951446533,6.899260341146606,-1.6666423528546517,4.2476787420753226e-07,4.2476787420753226e-07,-7.316386145816978e-06,0.07812338970007282,13.273928081092384,9.262053421378916,24.293805224192013,0.8862187614329985,-12.194768394005314,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,c7a46725494c133e845a3f847e0ed791f1f651ef0f5f2d2f62b15f13a3b4c141,
S_comp_input04_manual,compression,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-13.99999984164416,-14.0,-1.665702223777771,-1.6657095831136046,-1.7,6.578135013580322,6.248634372200604,-0.6657095831136046,1.583558404405494e-07,1.583558404405494e-07,-7.359335833623248e-06,-0.3295006413797186,14.684782858518624,10.05867812318849,22.37458726263902,0.8475827006339867,-10.835654975022388,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,d3ad5c7a3d47713ec96cc20d92c640217df5713ae21d9cf7add8d3e1c4253531,
S_comp_input04_off,compression,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-14.000000202713602,-14.0,-1.7300535440444946,-1.7300608609883432,-1.7,7.773431301116943,7.785707608572723,-0.7300608609883432,-2.0271360234858093e-07,-2.0271360234858093e-07,-7.31694384858983e-06,0.0122763074557799,14.074658944297308,10.050459804956704,26.399682280416094,0.9033867625599575,-12.944182707201835,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,0cea150fb971eea1e58ea927117e9e8f10dcdddefd6646d7257c578948b56521,
S_comp_input06_density0,compression,fixtures/inputs/input06.wav,-14.0,-1.0,-16.13292121887207,-16.132921084259667,-16.1,-0.9999985694885254,-1.0075841355316455,-1.0,3.1384031772613525,3.1046738941543577,-0.007584135531645497,-2.1329210842596673,1.346124030021656e-07,-0.007585566043120107,-0.033729283106994856,17.481702150503487,13.196222899926113,8.16976521615875,0.7694402612762565,-8.836851658010074,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached', 'dynamic_range_low']",-21.68967628479004,-5.8954033851623535,3.203256845474243,3b7994393a44ad2b834249e75275a8e808c579d8efb351e3945c5c8ae7875cc0,
S_comp_input06_density1,compression,fixtures/inputs/input06.wav,-14.0,-1.0,-15.232908248901367,-15.23290871042296,-15.2,-0.9999997019767761,-1.0039067862162185,-1.0,3.1073014736175537,3.087720315561546,-0.0039067862162185385,-1.2329087104229597,-4.615215924985705e-07,-0.0039070842394424155,-0.019581158056007908,16.601887237262662,12.307806373343002,8.088177037096797,0.7694438921170853,-8.837415800775434,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached', 'dynamic_range_low', 'comp_density_on_compressed_source']",-21.68967628479004,-5.8954033851623535,3.203256845474243,51adb10351678464da492d759c2b65f849a0539bba06894013d326f1bba997d2,
S_comp_input06_manual,compression,fixtures/inputs/input06.wav,-14.0,-1.0,-14.0,-13.999999781380327,-14.0,-2.5260515213012695,-2.5258326099843824,-2.5,2.7356977462768555,2.7475936998851065,-1.5258326099843824,2.1861967347547306e-07,2.1861967347547306e-07,0.00021891131688711596,0.01189595360825102,13.71805334994341,9.69636902329519,7.828047129703259,0.7809722397180703,-9.098322294480111,0,,,48000,PCM_24,True,0.0,,['dynamic_range_low'],-21.68967628479004,-5.8954033851623535,3.203256845474243,2eb92a0f7c4a4b76c98566f65ae29215802f66870415d0bea8277a9c7a3f7efe,
S_comp_input06_off,compression,fixtures/inputs/input06.wav,-14.0,-1.0,-16.13292121887207,-16.132921084259667,-16.1,-0.9999985694885254,-1.0075841355316455,-1.0,3.1384031772613525,3.1046738941543577,-0.007584135531645497,-2.1329210842596673,1.346124030021656e-07,-0.007585566043120107,-0.033729283106994856,17.481702150503487,13.196222899926113,8.16976521615875,0.7694402612762565,-8.836851658010074,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached', 'dynamic_range_low']",-21.68967628479004,-5.8954033851623535,3.203256845474243,3b7994393a44ad2b834249e75275a8e808c579d8efb351e3945c5c8ae7875cc0,
S_int_input02_0.0,intensity,fixtures/inputs/input02.wav,-14.0,-1.0,-13.999999046325684,-13.99999911298544,-14.0,-2.513648748397827,-2.521331407771079,-2.5,10.83000659942627,10.842847502670203,-1.5213314077710791,8.870145595807344e-07,-6.665975682551561e-08,-0.0076826593732519655,0.01284090324393361,13.91074877334583,6.651975090186328,15.976042302457216,0.22402821043946847,-1.9504743151287804,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,b54ec1114c9c545eea39472e2a1c73dae71f9fbd2c40ad51d7bfd5bd70181718,
S_int_input02_0.25,intensity,fixtures/inputs/input02.wav,-14.0,-1.0,-13.999999046325684,-13.999999217489282,-14.0,-2.9761013984680176,-2.9833653186177282,-3.0,10.635566711425781,10.668523007047046,-1.9833653186177282,7.825107175563062e-07,-1.711635988499438e-07,-0.007263920149710668,0.032956295621264786,13.440223600288066,6.314031563531545,15.825232024158433,0.2277196907439426,-1.9842316143390584,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,1c4bb2019130aacfcdcbe746f75430f6f1a58aa751ebc883fb826a672143a2ca,
S_int_input02_0.75,intensity,fixtures/inputs/input02.wav,-14.0,-1.0,-14.0,-13.999999689524055,-14.0,-3.8051490783691406,-3.812426065357039,-3.8,10.210785865783691,10.280370592838931,-2.812426065357039,3.104759453975703e-07,3.104759453975703e-07,-0.0072769869878985816,0.06958472705523988,12.594298584858475,5.722692393393601,15.464579773099633,0.2322467762055051,-2.0258787318758973,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,504571a592c71033972bcf774370aad0bd9d12524f9dd9010ef267dbb8da0cdb,
S_int_input02_1.0,intensity,fixtures/inputs/input02.wav,-14.0,-1.0,-13.997872352600098,-13.99787280106269,-14.0,-4.212902545928955,-4.219680621572201,-4.2,9.996618270874023,10.062167002233826,-3.219680621572201,0.002127198937310837,-4.4846259150688184e-07,-0.006778075643246062,0.06554873135980266,12.171179065777865,5.433356051131242,15.252900981298861,0.23537452220599475,-2.0546151608484973,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,4fe1d40058083dd2e79ab43e7b33438055fbfd80f6535aacba02d80be8482b4e,
S_int_input04_0.0,intensity,fixtures/inputs/input04.wav,-14.0,-1.0,-13.999999046325684,-13.999999513299045,-14.0,-2.6891000270843506,-2.689107329790769,-2.4,7.777935028076172,7.860529047233571,-1.6891073297907688,4.867009550935109e-07,-4.6697336131273914e-07,-7.302706418244043e-06,0.0825940191573995,13.1002724209919,9.111681679071745,26.18688871328525,0.9064051100384757,-13.088629155696346,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,bc3ecf4055f5a1f6cf8ad11fcbc948f1a0059c1506ad6e423f35f0ffab161800,
S_int_input04_0.25,intensity,fixtures/inputs/input04.wav,-14.0,-1.0,-13.999999046325684,-13.999999286248892,-14.0,-2.864187002182007,-2.8641942394288837,-2.6,7.584763050079346,7.657639202605186,-1.8641942394288837,7.137511079946535e-07,-2.3992320841159653e-07,-7.237246876901082e-06,0.0728761525258399,12.946453190723995,8.964596947632943,25.99080005727877,0.9040835270159702,-12.97706562403809,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,1924b52326a3b29bc06150cf9702cfd616097d30c0e87d3376a7ad69bc692e50,
S_int_input04_0.75,intensity,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-13.999999725112552,-14.0,-2.5335910320281982,-2.5335983342071913,-2.5,7.243713855743408,7.308906609715379,-1.5335983342071913,2.7488744791526187e-07,2.7488744791526187e-07,-7.302178993029429e-06,0.06519275397197077,13.357565550870374,9.33059903644993,25.221088921786126,0.8940784881093381,-12.523532510315396,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,cf3c0a65a3f242035fcaf5668313ad33d90f15bec9231551bdade699ef906c2c,
S_int_input04_1.0,intensity,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-13.999999840338834,-14.0,-2.337923526763916,-2.3379308098366973,-2.3,7.072427749633789,7.138044532911524,-1.3379308098366973,1.596611660659164e-07,1.596611660659164e-07,-7.283072781305577e-06,0.06561678327773457,13.582085157068487,9.553475621114556,24.846453573215015,0.8898851190840711,-12.345441003322664,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,e947bef4254ae65995f467330c308ee1fd289496f855a20ec7fc15c3c026ae37,
S_int_input06_0.0,intensity,fixtures/inputs/input06.wav,-14.0,-1.0,-16.655607223510742,-16.655606872067114,-16.7,-0.9999985694885254,-1.0039599354048399,-1.0,3.1583175659179688,3.1296085774427524,-0.003959935404839854,-2.655606872067114,3.514436279772326e-07,-0.003961365916314463,-0.0287089884752163,18.02048324055597,13.709315864672451,8.098555199124927,0.7690739651516809,-8.827877813605156,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached', 'dynamic_range_low', 'comp_density_on_compressed_source']",-21.68967628479004,-5.8954033851623535,3.203256845474243,f9a549589099ccb14b7c3fb28387e626cb9de7291a3e1d5e37ee33d58be671e8,
S_int_input06_0.25,intensity,fixtures/inputs/input06.wav,-14.0,-1.0,-16.51553726196289,-16.515536401605004,-16.5,-0.9999997019767761,-1.0039687844865404,-1.0,3.141016960144043,3.1193033479374126,-0.0039687844865403665,-2.5155364016050044,8.603578862675931e-07,-0.0039690825097642435,-0.021713612206630373,17.878296785051607,13.572621531842847,8.150613083987196,0.7696668363286462,-8.841405314634077,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached', 'dynamic_range_low', 'comp_density_on_compressed_source']",-21.68967628479004,-5.8954033851623535,3.203256845474243,047a65873d2918727312afd02f63a876fd6ca35bee15477f95038e7739515803,
S_int_input06_0.75,intensity,fixtures/inputs/input06.wav,-14.0,-1.0,-16.084028244018555,-16.08402734107612,-16.1,-0.9999997019767761,-1.003978669611802,-1.0,3.1123111248016357,3.0864557667047396,-0.003978669611802044,-2.084027341076119,9.029424354878302e-07,-0.003978967635025921,-0.025855358096896097,17.468836757773925,13.156343642821314,8.130859668981799,0.7692579257092144,-8.833872822543672,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached', 'dynamic_range_low', 'comp_density_on_compressed_source']",-21.68967628479004,-5.8954033851623535,3.203256845474243,bee2963e38218a9e79627b0f8e3d92d07af308a1fedb8b1b24bb023bef40be12,
S_int_input06_1.0,intensity,fixtures/inputs/input06.wav,-14.0,-1.0,-15.515028953552246,-15.515029306776206,-15.5,-0.9999997019767761,-1.0039852248176853,-1.0,3.0939226150512695,3.071109379410604,-0.003985224817685262,-1.5150293067762064,-3.5322396030323944e-07,-0.003985522840909139,-0.022813235640665397,16.905219062503264,12.59495231566903,8.127825355678537,0.7694405802594018,-8.838493537438678,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached', 'dynamic_range_low', 'comp_density_on_compressed_source']",-21.68967628479004,-5.8954033851623535,3.203256845474243,468a06809f6b86ca414637fdb39ed9207abc0cbb059d300d69af5e3c9a61b473,
S_level_input02_-12dB,level,audit-output/variants/input02_-12dB.wav,-14.0,-1.0,-18.10354995727539,-18.103550661360927,-18.1,-0.9999991059303284,-1.0078545561560424,-1.0,12.021157264709473,12.150318276769854,-0.007854556156042358,-4.103550661360927,-7.040855365403331e-07,-0.007855450225713989,0.129161012060381,19.57675344267049,10.934988697239458,17.101124096947046,0.22075896420666988,-1.9211388655601254,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached']",-29.055967330932617,-12.982629776000977,12.061389923095703,8462a98884c8f40a12ad940f1c858a17f6fbe3f793050470526fd55161a4829b,
S_level_input02_-6dB,level,audit-output/variants/input02_-6dB.wav,-14.0,-1.0,-16.310361862182617,-16.310362261122076,-16.3,-1.000000238418579,-1.007316367237904,-1.0,11.8509521484375,11.934666081483703,-0.007316367237903965,-2.3103622611220764,-3.989394592451845e-07,-0.007316128819324863,0.08371393304620334,17.775700503359143,9.466732304191627,16.953765701283576,0.22212319895307245,-1.9338471528530763,0,,,48000,PCM_24,True,0.0,,['target_not_reached'],-23.055967330932617,-6.982629776000977,12.061389923095703,d0fbc048289ee282003a721aa8806c34dbb8496c96b9768cc9ba61e990a5f5a9,
S_level_input04_-12dB,level,audit-output/variants/input04_-12dB.wav,-14.0,-1.0,-16.477840423583984,-16.477841229674798,-16.5,-0.9999997019767761,-1.0000070634289184,-1.0,8.35067081451416,8.338715847819627,-7.063428918430148e-06,-2.477841229674798,-8.060908136542366e-07,-7.361452142307101e-06,-0.011954966694533553,17.263271434625874,13.251843799106132,27.52250535437879,0.9107475970787069,-13.304818970944803,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached']",-28.070234298706055,-11.918105125427246,8.340409278869629,fe85a77aaa88b3bf0b768bc73cab380d2db3fbb6150385c2f709bf464a3c5514,
S_level_input04_-6dB,level,audit-output/variants/input04_-6dB.wav,-14.0,-1.0,-15.464010238647461,-15.464009929942517,-15.5,-0.9999985694885254,-1.0000059016476683,-1.0,8.26573657989502,8.26047380854014,-5.901647668338228e-06,-1.4640099299425167,3.0870494427404083e-07,-7.332159142947603e-06,-0.005262771354878737,16.25416962849812,12.236223455520195,27.29504045833682,0.9097848460215845,-13.25607637031072,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached']",-22.070234298706055,-5.918105125427246,8.340409278869629,92b8bfdf7137accf2ec39524a748145052181df3254a5cc25e86267d8510a475,
S_level_input06_-12dB,level,audit-output/variants/input06_-12dB.wav,-14.0,-1.0,-17.884918212890625,-17.884917755848036,-17.9,-1.000000238418579,-1.0038973183177309,-1.0,3.166762113571167,3.138069252119113,-0.00389731831773088,-3.8849177558480363,4.5704258866408054e-07,-0.0038970798991517785,-0.028692861452054075,19.25988700725343,14.922969905610977,8.263692924402761,0.7694225399629875,-8.836374832166427,0,,,48000,PCM_24,True,0.0,,"['target_not_reached', 'dynamic_range_low', 'comp_density_on_compressed_source']",-33.689674377441406,-17.895404815673828,3.203256845474243,f5a6cb3f565b34b245c69535529440ce04d41b3525cdf49fbd3d2c3db517c66f,
S_level_input06_-6dB,level,audit-output/variants/input06_-6dB.wav,-14.0,-1.0,-17.540000915527344,-17.540000332440858,-17.5,-1.000000238418579,-1.003915377042768,-1.0,3.158616065979004,3.130825571146044,-0.003915377042768009,-3.540000332440858,5.830864857614415e-07,-0.0039151386241889075,-0.027790494832959922,18.914073015110688,14.582800195816763,8.238368818251697,0.7694338369888207,-8.836695917044707,0,,,48000,PCM_24,True,0.0,,"['target_not_reached', 'dynamic_range_low', 'comp_density_on_compressed_source']",-27.68967628479004,-11.895402908325195,3.203256845474243,2f05527b970fe3833528b54971e02e31167602fa9f41cf4a3b56164bc490f3bf,
S_prof_input02_apple-music,profile,fixtures/inputs/input02.wav,-16.0,-1.0,-15.999999046325684,-15.999999303217503,-16.0,-5.379438877105713,-5.386402364542184,-5.4,10.443704605102539,10.488647577209234,-4.386402364542184,6.967824965897762e-07,-2.568918198164738e-07,-0.0069634874364714605,0.04494297210669451,13.028855552733642,6.020836825753084,15.658025202827822,0.22911585514108707,-1.997157817613576,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,55c5b45748753ad2d9419f3d2e06c411f73b9f520d0c174117d1b467a889cc98,
S_prof_input02_broadcast-eu,profile,fixtures/inputs/input02.wav,-23.0,-1.0,-23.0,-22.9999996358288,-23.0,-12.379440307617188,-12.386403576872913,-12.4,10.443704605102539,10.48864752070498,-11.386403576872913,3.6417119986253965e-07,3.6417119986253965e-07,-0.00696326925572599,0.04494291560244079,13.028854673199124,6.020835938335599,15.658025423573218,0.22911585488765254,-1.99715781513519,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,791cbb75ca8a6f3f21c4eb26bac8f22708dd7796c162639bc417be1a45d89c55,
S_prof_input02_broadcast-us,profile,fixtures/inputs/input02.wav,-24.0,-2.0,-23.99786949157715,-23.99786896865529,-24.0,-14.224100112915039,-14.23059682285426,-14.2,10.137596130371094,10.160358290140607,-12.23059682285426,0.002131031344710266,5.229218587032847e-07,-0.00649670993922058,0.022762159769513346,12.175593642354201,5.486469590823624,15.351377154740458,0.2289739059265145,-1.9950748954770237,0,,,48000,PCM_24,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,051e5fec430aa4eb4bcafba1574457308505ccdf876d2f61bbd2fc7bcfae7758,
S_prof_input02_cd,profile,fixtures/inputs/input02.wav,-14.0,-1.0,-14.0,-13.999999756512459,-14.0,-3.388759136199951,-3.390166835147623,-3.4,10.443680763244629,10.488642204572844,-2.390166835147623,2.4348754124048355e-07,2.4348754124048355e-07,-0.0014076989476716761,0.04496144132821556,13.028885585547638,6.017070282114737,15.658114688654882,0.22911582455961493,-1.9971575196250568,0,119,1.339426338672638,44100,PCM_16,True,0.0,,['export_ok'],-17.055967330932617,-0.9826304316520691,12.061389923095703,9c57c2b847bb0c0e472fccc0e475939e97fb59c3bceaf2f4126e9d38b089af08,
S_prof_input02_custom-6,profile,fixtures/inputs/input02.wav,-6.0,-1.0,-11.620560646057129,-11.620560340569646,-11.6,-0.9999997019767761,-1.0069642719989358,-1.0,10.443704605102539,10.48864756625403,-0.006964271998935789,-5.6205603405696465,3.0548748242154034e-07,-0.006964570022159666,0.044942961151491545,13.028854682663056,6.020835946205155,15.65802509764915,0.22911585516828864,-1.9971578178174207,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached']",-17.055967330932617,-0.9826304316520691,12.061389923095703,1ed1f78cc492584e1ac5eb07f1411438ccf3a0a81e1434eaf8ea0f807c69d19d,
S_prof_input02_custom-9,profile,fixtures/inputs/input02.wav,-9.0,-1.0,-11.620560646057129,-11.620560340569646,-11.6,-0.9999997019767761,-1.0069642719989358,-1.0,10.443704605102539,10.48864756625403,-0.006964271998935789,-2.6205603405696465,3.0548748242154034e-07,-0.006964570022159666,0.044942961151491545,13.028854682663056,6.020835946205155,15.65802509764915,0.22911585516828864,-1.9971578178174207,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached']",-17.055967330932617,-0.9826304316520691,12.061389923095703,1ed1f78cc492584e1ac5eb07f1411438ccf3a0a81e1434eaf8ea0f807c69d19d,
S_prof_input02_loud-rock,profile,fixtures/inputs/input02.wav,-10.5,-1.0,-11.620560646057129,-11.620560340569646,-11.6,-0.9999997019767761,-1.0069642719989358,-1.0,10.443704605102539,10.48864756625403,-0.006964271998935789,-1.1205603405696465,3.0548748242154034e-07,-0.006964570022159666,0.044942961151491545,13.028854682663056,6.020835946205155,15.65802509764915,0.22911585516828864,-1.9971578178174207,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached']",-17.055967330932617,-0.9826304316520691,12.061389923095703,1ed1f78cc492584e1ac5eb07f1411438ccf3a0a81e1434eaf8ea0f807c69d19d,
